stateFips,countyFips,cases,date,deaths
53,025,1,2020-03-09,1
53,031,1,2020-03-09,0
53,033,83,2020-03-09,17
53,037,1,2020-03-09,0
53,053,4,2020-03-09,0
53,061,31,2020-03-09,1
04,013,2,2020-03-10,0
04,019,1,2020-03-10,0
04,021,3,2020-03-10,0
06,001,4,2020-03-10,0
06,009,2,2020-03-10,0
06,013,11,2020-03-10,0
06,019,2,2020-03-10,0
06,031,1,2020-03-10,0
06,037,20,2020-03-10,0
06,039,1,2020-03-10,0
06,041,1,2020-03-10,0
06,057,1,2020-03-10,0
06,059,5,2020-03-10,0
06,061,7,2020-03-10,1
06,065,5,2020-03-10,0
06,067,7,2020-03-10,0
06,073,3,2020-03-10,0
06,075,16,2020-03-10,0
06,077,4,2020-03-10,0
06,081,11,2020-03-10,0
06,085,43,2020-03-10,1
06,087,2,2020-03-10,0
06,089,1,2020-03-10,0
06,095,3,2020-03-10,0
06,097,2,2020-03-10,0
06,099,2,2020-03-10,0
06,107,1,2020-03-10,0
06,111,1,2020-03-10,0
06,113,2,2020-03-10,0
08,005,2,2020-03-10,0
08,031,4,2020-03-10,0
08,035,3,2020-03-10,0
08,037,3,2020-03-10,0
08,041,1,2020-03-10,0
08,051,1,2020-03-10,0
08,059,2,2020-03-10,0
08,069,1,2020-03-10,0
09,001,1,2020-03-10,0
12,011,4,2020-03-10,0
12,015,1,2020-03-10,0
12,057,2,2020-03-10,0
12,071,2,2020-03-10,1
12,081,2,2020-03-10,0
12,091,1,2020-03-10,0
12,113,1,2020-03-10,1
12,127,2,2020-03-10,0
13,057,1,2020-03-10,0
13,067,4,2020-03-10,0
13,089,2,2020-03-10,0
13,113,1,2020-03-10,0
13,115,1,2020-03-10,0
13,121,5,2020-03-10,0
13,135,2,2020-03-10,0
13,233,1,2020-03-10,0
15,001,1,2020-03-10,0
15,003,2,2020-03-10,0
17,031,11,2020-03-10,0
17,089,1,2020-03-10,0
18,001,1,2020-03-10,0
18,011,1,2020-03-10,0
18,063,2,2020-03-10,0
18,097,1,2020-03-10,0
18,113,1,2020-03-10,0
19,103,7,2020-03-10,0
19,155,1,2020-03-10,0
20,091,1,2020-03-10,0
21,067,2,2020-03-10,0
21,097,2,2020-03-10,0
21,111,1,2020-03-10,0
24,025,1,2020-03-10,0
24,031,4,2020-03-10,0
24,033,3,2020-03-10,0
25,003,9,2020-03-10,0
25,009,2,2020-03-10,0
25,017,51,2020-03-10,0
25,021,24,2020-03-10,0
25,025,22,2020-03-10,0
25,027,2,2020-03-10,0
27,019,1,2020-03-10,0
27,123,1,2020-03-10,0
29,189,1,2020-03-10,0
29,510,1,2020-03-10,0
31,055,3,2020-03-10,0
32,003,2,2020-03-10,0
32,031,2,2020-03-10,0
33,009,3,2020-03-10,0
33,015,1,2020-03-10,0
34,003,7,2020-03-10,1
34,005,2,2020-03-10,0
34,007,1,2020-03-10,0
34,017,1,2020-03-10,0
34,025,2,2020-03-10,0
34,031,1,2020-03-10,0
34,039,1,2020-03-10,0
36,005,5,2020-03-10,0
36,047,7,2020-03-10,0
36,059,19,2020-03-10,0
36,061,12,2020-03-10,0
36,081,3,2020-03-10,0
36,087,4,2020-03-10,0
36,091,2,2020-03-10,0
36,103,1,2020-03-10,0
36,111,1,2020-03-10,0
36,119,98,2020-03-10,0
37,037,1,2020-03-10,0
37,183,6,2020-03-10,0
39,035,3,2020-03-10,0
39,061,0,2020-03-10,1
40,143,2,2020-03-10,0
41,019,1,2020-03-10,0
41,029,2,2020-03-10,0
41,035,1,2020-03-10,0
41,047,1,2020-03-10,0
41,059,1,2020-03-10,0
41,067,8,2020-03-10,0
42,045,1,2020-03-10,0
42,089,1,2020-03-10,0
42,091,8,2020-03-10,0
42,101,1,2020-03-10,0
42,127,1,2020-03-10,0
44,007,3,2020-03-10,0
45,019,1,2020-03-10,0
45,055,5,2020-03-10,0
45,083,1,2020-03-10,0
47,037,1,2020-03-10,0
47,157,1,2020-03-10,0
47,187,1,2020-03-10,0
48,085,3,2020-03-10,0
48,157,6,2020-03-10,0
48,183,1,2020-03-10,0
48,201,6,2020-03-10,0
49,011,1,2020-03-10,0
50,003,1,2020-03-10,0
51,013,1,2020-03-10,0
51,059,3,2020-03-10,0
51,107,1,2020-03-10,0
51,710,2,2020-03-10,0
51,177,1,2020-03-10,0
53,011,1,2020-03-10,0
53,025,1,2020-03-10,1
53,031,1,2020-03-10,0
53,033,116,2020-03-10,21
53,035,1,2020-03-10,0
53,037,1,2020-03-10,0
53,053,4,2020-03-10,0
53,061,37,2020-03-10,1
90,053,5,2020-03-10,0
55,025,2,2020-03-10,0
55,093,1,2020-03-10,0
01,083,1,2020-03-11,0
01,101,1,2020-03-11,0
01,125,1,2020-03-11,0
04,013,3,2020-03-11,0
04,019,1,2020-03-11,0
04,021,5,2020-03-11,0
06,001,5,2020-03-11,0
06,009,2,2020-03-11,0
06,013,16,2020-03-11,0
06,019,2,2020-03-11,0
06,031,1,2020-03-11,0
06,037,27,2020-03-11,1
06,039,1,2020-03-11,0
06,041,1,2020-03-11,0
06,057,1,2020-03-11,0
06,059,5,2020-03-11,0
06,061,6,2020-03-11,1
06,065,5,2020-03-11,0
06,067,8,2020-03-11,1
06,073,3,2020-03-11,0
06,075,17,2020-03-11,0
06,077,4,2020-03-11,0
06,081,16,2020-03-11,0
06,085,46,2020-03-11,1
06,087,2,2020-03-11,0
06,089,1,2020-03-11,0
06,095,3,2020-03-11,0
06,097,2,2020-03-11,0
06,099,4,2020-03-11,0
06,107,1,2020-03-11,0
06,111,3,2020-03-11,0
06,113,1,2020-03-11,0
08,005,3,2020-03-11,0
08,031,6,2020-03-11,0
08,035,3,2020-03-11,0
08,037,4,2020-03-11,0
08,041,1,2020-03-11,0
08,051,3,2020-03-11,0
08,059,4,2020-03-11,0
08,069,1,2020-03-11,0
08,097,9,2020-03-11,0
09,001,2,2020-03-11,0
09,005,1,2020-03-11,0
10,003,1,2020-03-11,0
12,001,1,2020-03-11,0
12,011,4,2020-03-11,0
12,015,1,2020-03-11,0
12,021,3,2020-03-11,0
12,057,3,2020-03-11,0
12,071,2,2020-03-11,1
12,081,2,2020-03-11,0
12,089,1,2020-03-11,0
12,091,1,2020-03-11,0
12,101,1,2020-03-11,0
12,103,2,2020-03-11,0
12,113,1,2020-03-11,1
12,127,2,2020-03-11,0
13,049,1,2020-03-11,0
13,057,1,2020-03-11,0
13,067,7,2020-03-11,0
13,089,2,2020-03-11,0
13,113,1,2020-03-11,0
13,115,1,2020-03-11,0
13,121,7,2020-03-11,0
13,135,2,2020-03-11,0
13,233,1,2020-03-11,0
15,003,2,2020-03-11,0
17,031,22,2020-03-11,0
17,089,1,2020-03-11,0
17,097,1,2020-03-11,0
17,111,1,2020-03-11,0
18,001,1,2020-03-11,0
18,011,1,2020-03-11,0
18,063,2,2020-03-11,0
18,067,1,2020-03-11,0
18,081,3,2020-03-11,0
18,097,1,2020-03-11,0
18,113,1,2020-03-11,0
18,141,1,2020-03-11,0
19,103,12,2020-03-11,0
19,155,1,2020-03-11,0
20,091,1,2020-03-11,0
21,067,2,2020-03-11,0
21,097,5,2020-03-11,0
21,111,1,2020-03-11,0
22,071,5,2020-03-11,0
24,025,1,2020-03-11,0
24,031,5,2020-03-11,0
24,033,3,2020-03-11,0
25,003,10,2020-03-11,0
25,009,3,2020-03-11,0
25,013,1,2020-03-11,0
25,017,58,2020-03-11,0
25,021,27,2020-03-11,0
25,025,27,2020-03-11,0
25,027,6,2020-03-11,0
26,125,1,2020-03-11,0
26,163,1,2020-03-11,0
27,003,1,2020-03-11,0
27,019,1,2020-03-11,0
27,109,1,2020-03-11,0
27,123,2,2020-03-11,0
29,189,1,2020-03-11,0
29,510,1,2020-03-11,0
31,055,4,2020-03-11,0
31,107,1,2020-03-11,0
32,003,5,2020-03-11,0
32,031,2,2020-03-11,0
33,009,3,2020-03-11,0
33,015,2,2020-03-11,0
34,003,11,2020-03-11,1
34,005,2,2020-03-11,0
34,007,1,2020-03-11,0
34,017,1,2020-03-11,0
34,023,2,2020-03-11,0
34,025,4,2020-03-11,0
34,031,1,2020-03-11,0
34,039,1,2020-03-11,0
35,001,1,2020-03-11,0
35,053,2,2020-03-11,0
36,005,5,2020-03-11,0
36,047,14,2020-03-11,0
36,059,28,2020-03-11,0
36,061,24,2020-03-11,0
36,081,7,2020-03-11,1
36,085,1,2020-03-11,0
36,087,6,2020-03-11,0
36,091,2,2020-03-11,0
36,103,6,2020-03-11,0
36,111,2,2020-03-11,0
36,119,121,2020-03-11,0
37,037,1,2020-03-11,0
37,133,1,2020-03-11,0
37,183,7,2020-03-11,0
39,035,3,2020-03-11,0
39,061,0,2020-03-11,1
39,151,1,2020-03-11,0
40,143,2,2020-03-11,0
41,017,1,2020-03-11,0
41,019,1,2020-03-11,0
41,029,2,2020-03-11,0
41,035,1,2020-03-11,0
41,047,2,2020-03-11,0
41,051,1,2020-03-11,0
41,053,1,2020-03-11,0
41,059,2,2020-03-11,0
41,067,8,2020-03-11,0
42,017,2,2020-03-11,0
42,045,1,2020-03-11,0
42,089,2,2020-03-11,0
42,091,9,2020-03-11,0
42,101,1,2020-03-11,0
42,127,1,2020-03-11,0
44,007,5,2020-03-11,0
45,019,1,2020-03-11,0
45,055,7,2020-03-11,0
45,057,1,2020-03-11,0
45,083,1,2020-03-11,0
46,005,1,2020-03-11,0
46,009,1,2020-03-11,0
46,023,1,2020-03-11,0
46,035,1,2020-03-11,0
46,099,3,2020-03-11,0
46,103,1,2020-03-11,1
47,037,2,2020-03-11,0
47,157,1,2020-03-11,0
47,163,1,2020-03-11,0
47,187,5,2020-03-11,0
48,085,3,2020-03-11,0
48,113,2,2020-03-11,0
48,157,6,2020-03-11,0
48,183,1,2020-03-11,0
48,201,7,2020-03-11,0
48,339,1,2020-03-11,0
48,439,1,2020-03-11,0
49,011,1,2020-03-11,0
49,043,1,2020-03-11,0
50,003,1,2020-03-11,0
51,013,1,2020-03-11,0
51,059,3,2020-03-11,0
51,085,1,2020-03-11,0
51,107,1,2020-03-11,0
51,710,2,2020-03-11,0
51,177,1,2020-03-11,0
53,011,1,2020-03-11,0
53,025,1,2020-03-11,1
53,029,1,2020-03-11,0
53,031,1,2020-03-11,0
53,033,190,2020-03-11,22
53,035,2,2020-03-11,0
53,037,1,2020-03-11,0
53,053,14,2020-03-11,0
53,057,1,2020-03-11,0
53,061,68,2020-03-11,1
53,067,1,2020-03-11,0
53,073,1,2020-03-11,0
55,025,2,2020-03-11,0
55,093,2,2020-03-11,0
01,083,1,2020-03-12,0
01,089,1,2020-03-12,0
01,101,1,2020-03-12,0
01,125,1,2020-03-12,0
04,013,3,2020-03-12,0
04,019,1,2020-03-12,0
04,021,5,2020-03-12,0
06,001,9,2020-03-12,0
06,009,2,2020-03-12,0
06,013,18,2020-03-12,0
06,019,2,2020-03-12,0
06,025,2,2020-03-12,0
06,031,1,2020-03-12,0
06,037,32,2020-03-12,1
06,039,1,2020-03-12,0
06,041,1,2020-03-12,0
06,057,1,2020-03-12,0
06,059,6,2020-03-12,0
06,061,6,2020-03-12,1
06,065,6,2020-03-12,0
06,067,16,2020-03-12,1
06,073,5,2020-03-12,0
06,075,20,2020-03-12,0
06,077,6,2020-03-12,1
06,081,22,2020-03-12,0
06,085,49,2020-03-12,1
06,087,5,2020-03-12,0
06,089,1,2020-03-12,0
06,095,3,2020-03-12,0
06,097,2,2020-03-12,0
06,099,4,2020-03-12,0
06,107,2,2020-03-12,0
06,111,3,2020-03-12,0
06,113,1,2020-03-12,0
08,001,2,2020-03-12,0
08,005,3,2020-03-12,0
08,031,9,2020-03-12,0
08,035,3,2020-03-12,0
08,037,11,2020-03-12,0
08,041,1,2020-03-12,1
08,051,4,2020-03-12,0
08,059,5,2020-03-12,0
08,069,1,2020-03-12,0
08,097,10,2020-03-12,0
09,001,4,2020-03-12,0
09,005,1,2020-03-12,0
10,003,1,2020-03-12,0
12,001,1,2020-03-12,0
12,011,7,2020-03-12,0
12,015,1,2020-03-12,0
12,021,3,2020-03-12,0
12,057,2,2020-03-12,0
12,071,3,2020-03-12,1
12,081,2,2020-03-12,0
12,086,1,2020-03-12,0
12,089,1,2020-03-12,0
12,091,1,2020-03-12,0
12,101,1,2020-03-12,0
12,103,2,2020-03-12,0
12,113,1,2020-03-12,1
12,117,1,2020-03-12,0
12,109,1,2020-03-12,0
12,127,2,2020-03-12,0
13,015,3,2020-03-12,0
13,049,1,2020-03-12,0
13,057,1,2020-03-12,0
13,067,8,2020-03-12,1
13,089,4,2020-03-12,0
13,113,1,2020-03-12,0
13,115,2,2020-03-12,0
13,121,6,2020-03-12,0
13,135,2,2020-03-12,0
13,177,1,2020-03-12,0
13,185,1,2020-03-12,0
13,233,1,2020-03-12,0
15,003,2,2020-03-12,0
17,031,27,2020-03-12,0
17,089,2,2020-03-12,0
17,097,1,2020-03-12,0
17,111,2,2020-03-12,0
18,001,1,2020-03-12,0
18,011,1,2020-03-12,0
18,059,1,2020-03-12,0
18,063,2,2020-03-12,0
18,067,1,2020-03-12,0
18,081,3,2020-03-12,0
18,097,2,2020-03-12,0
18,113,1,2020-03-12,0
18,141,1,2020-03-12,0
19,103,13,2020-03-12,0
19,155,1,2020-03-12,0
20,091,4,2020-03-12,0
21,067,3,2020-03-12,0
21,097,5,2020-03-12,0
21,111,2,2020-03-12,0
22,017,1,2020-03-12,0
22,045,1,2020-03-12,0
22,051,2,2020-03-12,0
22,071,14,2020-03-12,0
22,103,1,2020-03-12,0
23,001,1,2020-03-12,0
24,005,1,2020-03-12,0
24,025,1,2020-03-12,0
24,031,6,2020-03-12,0
24,033,4,2020-03-12,0
25,001,1,2020-03-12,0
25,003,11,2020-03-12,0
25,005,1,2020-03-12,0
25,009,6,2020-03-12,0
25,013,1,2020-03-12,0
25,017,67,2020-03-12,0
25,021,33,2020-03-12,0
25,023,2,2020-03-12,0
25,025,32,2020-03-12,0
25,027,7,2020-03-12,0
26,021,1,2020-03-12,0
26,125,1,2020-03-12,0
26,163,1,2020-03-12,1
27,003,1,2020-03-12,0
27,019,1,2020-03-12,0
27,037,1,2020-03-12,0
27,053,1,2020-03-12,0
27,109,1,2020-03-12,0
27,123,3,2020-03-12,0
27,145,1,2020-03-12,0
28,035,1,2020-03-12,0
29,189,1,2020-03-12,0
29,510,1,2020-03-12,0
31,055,9,2020-03-12,0
31,107,1,2020-03-12,0
32,003,8,2020-03-12,0
32,031,2,2020-03-12,0
33,009,3,2020-03-12,0
33,015,3,2020-03-12,0
34,003,13,2020-03-12,1
34,005,2,2020-03-12,0
34,007,1,2020-03-12,0
34,013,1,2020-03-12,0
34,017,1,2020-03-12,0
34,023,2,2020-03-12,0
34,025,5,2020-03-12,0
34,027,1,2020-03-12,0
34,031,1,2020-03-12,0
34,035,1,2020-03-12,0
34,039,1,2020-03-12,0
35,001,2,2020-03-12,0
35,049,1,2020-03-12,0
35,053,2,2020-03-12,0
36,001,2,2020-03-12,0
36,005,7,2020-03-12,0
36,025,1,2020-03-12,0
36,027,1,2020-03-12,0
36,043,1,2020-03-12,0
36,047,16,2020-03-12,0
36,055,2,2020-03-12,0
36,059,41,2020-03-12,0
36,061,27,2020-03-12,0
36,071,2,2020-03-12,0
36,081,12,2020-03-12,1
36,085,2,2020-03-12,0
36,087,7,2020-03-12,0
36,091,3,2020-03-12,0
36,103,20,2020-03-12,0
36,111,4,2020-03-12,0
36,119,148,2020-03-12,0
37,037,1,2020-03-12,0
37,067,2,2020-03-12,0
37,085,1,2020-03-12,0
37,097,1,2020-03-12,0
37,101,1,2020-03-12,0
37,119,1,2020-03-12,0
37,133,1,2020-03-12,0
37,183,8,2020-03-12,0
37,189,1,2020-03-12,0
38,101,1,2020-03-12,0
39,035,3,2020-03-12,0
39,061,0,2020-03-12,1
39,151,1,2020-03-12,0
39,155,1,2020-03-12,0
40,065,1,2020-03-12,0
40,143,2,2020-03-12,0
41,005,1,2020-03-12,0
41,017,1,2020-03-12,0
41,019,1,2020-03-12,0
41,029,2,2020-03-12,0
41,035,1,2020-03-12,0
41,043,2,2020-03-12,0
41,047,2,2020-03-12,0
41,051,1,2020-03-12,0
41,053,1,2020-03-12,0
41,059,2,2020-03-12,0
41,067,10,2020-03-12,0
42,017,2,2020-03-12,0
42,045,1,2020-03-12,0
42,089,2,2020-03-12,0
42,091,13,2020-03-12,0
42,095,1,2020-03-12,0
42,101,1,2020-03-12,0
42,103,1,2020-03-12,0
42,127,1,2020-03-12,0
44,007,3,2020-03-12,0
45,019,1,2020-03-12,0
45,055,4,2020-03-12,0
45,057,1,2020-03-12,0
45,083,1,2020-03-12,0
46,005,1,2020-03-12,0
46,009,1,2020-03-12,0
46,023,1,2020-03-12,0
46,099,3,2020-03-12,0
46,103,1,2020-03-12,1
47,037,6,2020-03-12,0
47,093,1,2020-03-12,0
47,157,2,2020-03-12,0
47,163,1,2020-03-12,0
47,187,8,2020-03-12,0
48,085,3,2020-03-12,0
48,113,3,2020-03-12,0
48,157,6,2020-03-12,0
48,183,1,2020-03-12,0
48,201,9,2020-03-12,0
48,339,4,2020-03-12,0
48,439,1,2020-03-12,0
49,011,1,2020-03-12,0
49,043,1,2020-03-12,0
50,003,1,2020-03-12,0
50,007,1,2020-03-12,0
51,013,2,2020-03-12,0
51,059,5,2020-03-12,0
51,085,1,2020-03-12,0
51,107,2,2020-03-12,0
51,177,1,2020-03-12,0
51,193,1,2020-03-12,0
53,011,1,2020-03-12,0
53,025,1,2020-03-12,1
53,029,1,2020-03-12,0
53,031,1,2020-03-12,0
53,033,270,2020-03-12,27
53,035,2,2020-03-12,0
53,037,2,2020-03-12,0
53,053,17,2020-03-12,0
53,057,1,2020-03-12,0
53,061,108,2020-03-12,3
53,067,1,2020-03-12,0
90,053,36,2020-03-12,0
53,073,1,2020-03-12,0
55,025,4,2020-03-12,0
55,039,2,2020-03-12,0
55,093,1,2020-03-12,0
55,133,1,2020-03-12,0
56,033,1,2020-03-12,0
01,051,1,2020-03-13,0
01,073,2,2020-03-13,0
01,083,1,2020-03-13,0
01,089,1,2020-03-13,0
01,101,2,2020-03-13,0
01,125,1,2020-03-13,0
02,020,1,2020-03-13,0
04,013,3,2020-03-13,0
04,019,1,2020-03-13,0
04,021,5,2020-03-13,0
90,005,9,2020-03-13,0
06,001,12,2020-03-13,0
06,009,2,2020-03-13,0
06,013,22,2020-03-13,0
06,019,2,2020-03-13,0
06,025,2,2020-03-13,0
06,031,1,2020-03-13,0
06,037,40,2020-03-13,1
06,039,1,2020-03-13,0
06,041,3,2020-03-13,0
06,057,1,2020-03-13,0
06,059,9,2020-03-13,0
06,061,6,2020-03-13,1
06,065,7,2020-03-13,0
06,067,17,2020-03-13,1
06,073,8,2020-03-13,0
06,075,28,2020-03-13,0
06,077,9,2020-03-13,0
06,081,25,2020-03-13,0
06,085,57,2020-03-13,1
06,087,7,2020-03-13,0
06,089,1,2020-03-13,0
06,095,3,2020-03-13,0
06,097,2,2020-03-13,0
06,099,4,2020-03-13,0
06,107,4,2020-03-13,0
06,111,5,2020-03-13,0
06,113,1,2020-03-13,0
08,001,3,2020-03-13,0
08,005,7,2020-03-13,0
08,019,1,2020-03-13,0
08,031,17,2020-03-13,0
08,035,4,2020-03-13,0
08,037,16,2020-03-13,0
08,041,2,2020-03-13,2
08,051,5,2020-03-13,0
08,059,7,2020-03-13,0
08,069,1,2020-03-13,0
08,097,10,2020-03-13,0
08,101,1,2020-03-13,0
08,107,1,2020-03-13,0
08,117,2,2020-03-13,0
08,123,1,2020-03-13,0
09,001,8,2020-03-13,0
09,005,3,2020-03-13,0
10,003,4,2020-03-13,0
12,001,2,2020-03-13,0
12,011,11,2020-03-13,0
12,015,1,2020-03-13,0
12,019,1,2020-03-13,0
12,021,3,2020-03-13,0
12,031,1,2020-03-13,0
12,057,3,2020-03-13,0
12,071,4,2020-03-13,1
12,081,2,2020-03-13,0
12,086,2,2020-03-13,0
12,089,1,2020-03-13,0
12,091,1,2020-03-13,0
12,099,2,2020-03-13,0
12,101,1,2020-03-13,0
12,103,2,2020-03-13,0
12,113,1,2020-03-13,1
12,115,2,2020-03-13,0
12,117,1,2020-03-13,0
12,109,1,2020-03-13,0
90,012,5,2020-03-13,0
12,127,3,2020-03-13,0
13,015,4,2020-03-13,0
13,039,1,2020-03-13,0
13,049,1,2020-03-13,0
13,057,1,2020-03-13,0
13,067,8,2020-03-13,1
13,077,1,2020-03-13,0
13,089,5,2020-03-13,0
13,113,3,2020-03-13,0
13,115,3,2020-03-13,0
13,121,8,2020-03-13,0
13,129,2,2020-03-13,0
13,135,2,2020-03-13,0
13,177,1,2020-03-13,0
13,185,1,2020-03-13,0
13,233,1,2020-03-13,0
15,003,2,2020-03-13,0
90,016,1,2020-03-13,0
17,031,40,2020-03-13,0
17,089,2,2020-03-13,0
17,097,2,2020-03-13,0
17,111,2,2020-03-13,0
18,001,1,2020-03-13,0
18,011,1,2020-03-13,0
18,059,1,2020-03-13,0
18,063,2,2020-03-13,0
18,067,1,2020-03-13,0
18,081,3,2020-03-13,0
18,097,2,2020-03-13,0
18,113,1,2020-03-13,0
18,141,1,2020-03-13,0
19,027,1,2020-03-13,0
19,085,1,2020-03-13,0
19,103,14,2020-03-13,0
19,155,1,2020-03-13,0
20,091,4,2020-03-13,0
20,173,1,2020-03-13,0
20,209,1,2020-03-13,1
21,067,3,2020-03-13,0
21,097,5,2020-03-13,0
21,111,2,2020-03-13,0
21,173,2,2020-03-13,0
90,021,2,2020-03-13,0
22,017,1,2020-03-13,0
22,071,26,2020-03-13,0
22,103,2,2020-03-13,0
23,001,1,2020-03-13,0
90,023,2,2020-03-13,0
24,003,1,2020-03-13,0
24,005,2,2020-03-13,0
24,013,1,2020-03-13,0
24,017,1,2020-03-13,0
24,025,1,2020-03-13,0
24,031,6,2020-03-13,0
24,033,6,2020-03-13,0
25,001,2,2020-03-13,0
25,003,14,2020-03-13,0
25,005,2,2020-03-13,0
25,009,10,2020-03-13,0
25,013,1,2020-03-13,0
25,017,84,2020-03-13,0
25,021,45,2020-03-13,0
25,023,4,2020-03-13,0
25,025,45,2020-03-13,0
25,027,15,2020-03-13,0
26,021,2,2020-03-13,0
26,065,2,2020-03-13,0
26,081,3,2020-03-13,0
26,111,1,2020-03-13,0
26,117,1,2020-03-13,0
26,125,6,2020-03-13,0
26,147,1,2020-03-13,0
90,026,2,2020-03-13,0
26,161,4,2020-03-13,0
26,163,2,2020-03-13,1
27,003,1,2020-03-13,0
27,019,1,2020-03-13,0
27,037,1,2020-03-13,0
27,053,1,2020-03-13,0
27,109,1,2020-03-13,0
27,123,3,2020-03-13,0
27,145,1,2020-03-13,0
90,027,4,2020-03-13,0
27,171,1,2020-03-13,0
28,035,3,2020-03-13,0
28,083,1,2020-03-13,0
90,028,2,2020-03-13,0
29,077,1,2020-03-13,0
29,189,2,2020-03-13,0
29,510,2,2020-03-13,0
90,029,1,2020-03-13,0
90,030,1,2020-03-13,0
31,025,1,2020-03-13,0
31,055,12,2020-03-13,0
31,107,1,2020-03-13,0
32,003,16,2020-03-13,0
32,031,2,2020-03-13,0
33,009,3,2020-03-13,0
33,015,3,2020-03-13,0
34,003,15,2020-03-13,1
34,005,3,2020-03-13,0
34,007,1,2020-03-13,0
34,013,3,2020-03-13,0
34,017,4,2020-03-13,0
34,021,1,2020-03-13,0
34,023,6,2020-03-13,0
34,025,8,2020-03-13,0
34,027,3,2020-03-13,0
34,029,1,2020-03-13,0
34,031,2,2020-03-13,0
34,035,1,2020-03-13,0
34,039,1,2020-03-13,0
35,001,5,2020-03-13,0
35,049,3,2020-03-13,0
35,053,2,2020-03-13,0
36,001,2,2020-03-13,0
36,005,10,2020-03-13,0
36,007,1,2020-03-13,0
36,025,1,2020-03-13,0
36,027,3,2020-03-13,0
36,043,1,2020-03-13,0
36,047,24,2020-03-13,0
36,055,1,2020-03-13,0
36,059,51,2020-03-13,0
36,061,45,2020-03-13,0
36,071,3,2020-03-13,0
36,081,27,2020-03-13,1
36,085,6,2020-03-13,0
36,087,9,2020-03-13,0
36,091,3,2020-03-13,0
36,093,1,2020-03-13,0
36,103,28,2020-03-13,0
36,111,5,2020-03-13,0
36,119,158,2020-03-13,0
37,019,1,2020-03-13,0
37,025,1,2020-03-13,0
37,037,1,2020-03-13,0
37,067,2,2020-03-13,0
37,085,2,2020-03-13,0
37,097,1,2020-03-13,0
37,101,1,2020-03-13,0
37,119,1,2020-03-13,0
37,133,1,2020-03-13,0
37,183,10,2020-03-13,0
37,189,1,2020-03-13,0
38,101,1,2020-03-13,0
39,013,2,2020-03-13,0
39,035,6,2020-03-13,0
39,061,0,2020-03-13,1
39,151,2,2020-03-13,0
39,153,1,2020-03-13,0
39,155,1,2020-03-13,0
40,065,1,2020-03-13,0
40,143,2,2020-03-13,0
41,005,1,2020-03-13,0
41,017,1,2020-03-13,0
41,019,1,2020-03-13,0
41,029,2,2020-03-13,0
41,035,1,2020-03-13,0
41,043,8,2020-03-13,0
41,047,2,2020-03-13,0
41,051,1,2020-03-13,0
41,053,1,2020-03-13,0
41,059,2,2020-03-13,0
41,067,10,2020-03-13,0
42,017,3,2020-03-13,0
42,029,1,2020-03-13,0
42,041,3,2020-03-13,0
42,045,6,2020-03-13,0
42,089,3,2020-03-13,0
42,091,18,2020-03-13,0
42,095,1,2020-03-13,0
42,101,3,2020-03-13,0
42,103,1,2020-03-13,0
42,125,1,2020-03-13,0
42,127,1,2020-03-13,0
44,007,3,2020-03-13,0
90,044,9,2020-03-13,0
45,019,1,2020-03-13,0
45,055,5,2020-03-13,0
45,057,1,2020-03-13,0
45,083,1,2020-03-13,0
46,005,1,2020-03-13,0
46,009,1,2020-03-13,0
46,023,1,2020-03-13,0
46,087,1,2020-03-13,0
46,099,3,2020-03-13,0
46,103,1,2020-03-13,1
47,037,10,2020-03-13,0
47,065,1,2020-03-13,0
47,089,1,2020-03-13,0
47,093,1,2020-03-13,0
47,149,1,2020-03-13,0
47,157,2,2020-03-13,0
47,163,1,2020-03-13,0
47,187,9,2020-03-13,0
48,029,1,2020-03-13,0
48,085,5,2020-03-13,0
48,113,8,2020-03-13,0
48,157,9,2020-03-13,0
48,183,1,2020-03-13,0
48,201,9,2020-03-13,0
48,339,3,2020-03-13,0
48,423,3,2020-03-13,0
48,439,3,2020-03-13,0
48,453,2,2020-03-13,0
49,011,1,2020-03-13,0
49,035,1,2020-03-13,0
49,043,4,2020-03-13,0
90,049,2,2020-03-13,0
50,003,1,2020-03-13,0
50,007,1,2020-03-13,0
51,013,5,2020-03-13,0
51,059,6,2020-03-13,0
51,085,1,2020-03-13,0
51,660,1,2020-03-13,0
51,095,7,2020-03-13,0
51,107,3,2020-03-13,0
51,147,1,2020-03-13,0
51,153,1,2020-03-13,0
51,177,1,2020-03-13,0
90,051,1,2020-03-13,0
53,011,3,2020-03-13,0
53,013,1,2020-03-13,0
53,025,1,2020-03-13,1
53,027,1,2020-03-13,0
53,029,3,2020-03-13,0
53,031,1,2020-03-13,0
53,033,328,2020-03-13,32
53,035,3,2020-03-13,0
53,037,3,2020-03-13,0
53,053,19,2020-03-13,0
53,057,3,2020-03-13,0
53,061,133,2020-03-13,4
53,067,1,2020-03-13,0
90,053,65,2020-03-13,0
53,073,1,2020-03-13,0
53,077,2,2020-03-13,0
55,025,5,2020-03-13,0
55,039,6,2020-03-13,0
55,079,2,2020-03-13,0
55,093,1,2020-03-13,0
55,101,1,2020-03-13,0
55,117,3,2020-03-13,0
55,133,1,2020-03-13,0
56,033,1,2020-03-13,0
01,051,1,2020-03-14,0
01,073,7,2020-03-14,0
01,083,1,2020-03-14,0
01,089,1,2020-03-14,0
01,101,2,2020-03-14,0
01,125,3,2020-03-14,0
02,020,1,2020-03-14,0
